,bpd,committee_size,extension,latency,minerblocksize
577,37.0,8.0,syncorazor,5.0,10.0
578,61.0,8.0,syncorazor,5.0,10.0
579,101.0,8.0,syncorazor,5.0,10.0
580,116.0,8.0,syncorazor,5.0,10.0
581,67.0,8.0,syncorazor,5.0,10.0
582,35.0,8.0,syncorazor,5.0,10.0
583,131.0,8.0,syncorazor,5.0,10.0
584,38.0,8.0,syncorazor,5.0,10.0
585,62.0,8.0,syncorazor,5.0,10.0
586,104.0,8.0,syncorazor,5.0,10.0
587,38.0,8.0,syncorazor,5.0,10.0
588,62.0,8.0,syncorazor,5.0,10.0
589,130.0,8.0,syncorazor,5.0,20.0
590,65.0,8.0,syncorazor,5.0,20.0
591,36.0,8.0,syncorazor,5.0,20.0
592,118.0,8.0,syncorazor,5.0,20.0
593,68.0,8.0,syncorazor,5.0,20.0
594,104.0,8.0,syncorazor,5.0,20.0
595,36.0,8.0,syncorazor,5.0,20.0
596,130.0,8.0,syncorazor,5.0,20.0
597,65.0,8.0,syncorazor,5.0,20.0
598,37.0,8.0,syncorazor,5.0,20.0
599,118.0,8.0,syncorazor,5.0,20.0
600,68.0,8.0,syncorazor,5.0,20.0
601,102.0,8.0,syncorazor,5.0,20.0
602,38.0,8.0,syncorazor,5.0,20.0
603,129.0,8.0,syncorazor,5.0,20.0
604,65.0,8.0,syncorazor,5.0,20.0
605,37.0,8.0,syncorazor,5.0,20.0
606,117.0,8.0,syncorazor,5.0,20.0
607,68.0,8.0,syncorazor,5.0,20.0
608,104.0,8.0,syncorazor,5.0,20.0
609,37.0,8.0,syncorazor,5.0,20.0
610,129.0,8.0,syncorazor,5.0,20.0
611,64.0,8.0,syncorazor,5.0,20.0
612,36.0,8.0,syncorazor,5.0,20.0
613,117.0,8.0,syncorazor,5.0,20.0
614,67.0,8.0,syncorazor,5.0,20.0
615,103.0,8.0,syncorazor,5.0,20.0
616,37.0,8.0,syncorazor,5.0,20.0
617,129.0,8.0,syncorazor,5.0,20.0
618,64.0,8.0,syncorazor,5.0,20.0
619,35.0,8.0,syncorazor,5.0,20.0
620,117.0,8.0,syncorazor,5.0,20.0
621,67.0,8.0,syncorazor,5.0,20.0
622,104.0,8.0,syncorazor,5.0,20.0
623,37.0,8.0,syncorazor,5.0,20.0
624,129.0,8.0,syncorazor,5.0,20.0
625,65.0,8.0,syncorazor,5.0,20.0
626,36.0,8.0,syncorazor,5.0,20.0
627,117.0,8.0,syncorazor,5.0,20.0
628,68.0,8.0,syncorazor,5.0,20.0
629,102.0,8.0,syncorazor,5.0,20.0
630,37.0,8.0,syncorazor,5.0,20.0
631,128.0,8.0,syncorazor,5.0,20.0
632,64.0,8.0,syncorazor,5.0,20.0
633,36.0,8.0,syncorazor,5.0,20.0
634,117.0,8.0,syncorazor,5.0,20.0
635,66.0,8.0,syncorazor,5.0,20.0
636,103.0,8.0,syncorazor,5.0,20.0
637,37.0,8.0,syncorazor,5.0,20.0
638,129.0,8.0,syncorazor,5.0,20.0
639,65.0,8.0,syncorazor,5.0,20.0
640,37.0,8.0,syncorazor,5.0,20.0
641,117.0,8.0,syncorazor,5.0,20.0
642,68.0,8.0,syncorazor,5.0,20.0
643,104.0,8.0,syncorazor,5.0,20.0
644,37.0,8.0,syncorazor,5.0,20.0
645,129.0,8.0,syncorazor,5.0,20.0
646,65.0,8.0,syncorazor,5.0,20.0
647,36.0,8.0,syncorazor,5.0,20.0
648,118.0,8.0,syncorazor,5.0,20.0
649,67.0,8.0,syncorazor,5.0,20.0
650,103.0,8.0,syncorazor,5.0,20.0
651,37.0,8.0,syncorazor,5.0,20.0
652,129.0,8.0,syncorazor,5.0,20.0
653,64.0,8.0,syncorazor,5.0,20.0
654,36.0,8.0,syncorazor,5.0,20.0
655,117.0,8.0,syncorazor,5.0,20.0
656,67.0,8.0,syncorazor,5.0,20.0
657,104.0,8.0,syncorazor,5.0,20.0
658,37.0,8.0,syncorazor,5.0,20.0
659,130.0,8.0,syncorazor,5.0,20.0
660,65.0,8.0,syncorazor,5.0,20.0
661,37.0,8.0,syncorazor,5.0,20.0
662,117.0,8.0,syncorazor,5.0,20.0
663,68.0,8.0,syncorazor,5.0,20.0
664,104.0,8.0,syncorazor,5.0,20.0
665,38.0,8.0,syncorazor,5.0,20.0
666,129.0,8.0,syncorazor,5.0,20.0
667,64.0,8.0,syncorazor,5.0,20.0
668,36.0,8.0,syncorazor,5.0,20.0
669,117.0,8.0,syncorazor,5.0,20.0
670,67.0,8.0,syncorazor,5.0,20.0
671,103.0,8.0,syncorazor,5.0,20.0
672,37.0,8.0,syncorazor,5.0,20.0
673,129.0,8.0,syncorazor,5.0,20.0
674,64.0,8.0,syncorazor,5.0,20.0
675,35.0,8.0,syncorazor,5.0,20.0
676,116.0,8.0,syncorazor,5.0,20.0
677,67.0,8.0,syncorazor,5.0,20.0
678,103.0,8.0,syncorazor,5.0,20.0
679,37.0,8.0,syncorazor,5.0,20.0
680,130.0,8.0,syncorazor,5.0,20.0
681,64.0,8.0,syncorazor,5.0,20.0
682,35.0,8.0,syncorazor,5.0,20.0
683,117.0,8.0,syncorazor,5.0,20.0
684,66.0,8.0,syncorazor,5.0,20.0
685,104.0,8.0,syncorazor,5.0,20.0
686,37.0,8.0,syncorazor,5.0,20.0
687,129.0,8.0,syncorazor,5.0,20.0
688,64.0,8.0,syncorazor,5.0,20.0
689,35.0,8.0,syncorazor,5.0,20.0
690,117.0,8.0,syncorazor,5.0,20.0
691,70.0,8.0,syncorazor,5.0,20.0
692,102.0,8.0,syncorazor,5.0,20.0
693,38.0,8.0,syncorazor,5.0,20.0
694,128.0,8.0,syncorazor,5.0,20.0
695,64.0,8.0,syncorazor,5.0,20.0
696,35.0,8.0,syncorazor,5.0,20.0
697,117.0,8.0,syncorazor,5.0,20.0
698,67.0,8.0,syncorazor,5.0,20.0
699,103.0,8.0,syncorazor,5.0,20.0
700,36.0,8.0,syncorazor,5.0,20.0
701,129.0,8.0,syncorazor,5.0,20.0
702,65.0,8.0,syncorazor,5.0,20.0
703,36.0,8.0,syncorazor,5.0,20.0
704,117.0,8.0,syncorazor,5.0,20.0
705,68.0,8.0,syncorazor,5.0,20.0
706,103.0,8.0,syncorazor,5.0,20.0
707,37.0,8.0,syncorazor,5.0,20.0
708,128.0,8.0,syncorazor,5.0,20.0
709,64.0,8.0,syncorazor,5.0,20.0
710,36.0,8.0,syncorazor,5.0,20.0
711,117.0,8.0,syncorazor,5.0,20.0
712,67.0,8.0,syncorazor,5.0,20.0
713,102.0,8.0,syncorazor,5.0,20.0
714,37.0,8.0,syncorazor,5.0,20.0
715,129.0,8.0,syncorazor,5.0,20.0
716,64.0,8.0,syncorazor,5.0,20.0
717,36.0,8.0,syncorazor,5.0,20.0
718,117.0,8.0,syncorazor,5.0,20.0
719,68.0,8.0,syncorazor,5.0,20.0
720,103.0,8.0,syncorazor,5.0,20.0
721,37.0,8.0,syncorazor,5.0,20.0
722,129.0,8.0,syncorazor,5.0,20.0
723,64.0,8.0,syncorazor,5.0,20.0
724,36.0,8.0,syncorazor,5.0,20.0
725,117.0,8.0,syncorazor,5.0,20.0
726,67.0,8.0,syncorazor,5.0,20.0
727,103.0,8.0,syncorazor,5.0,20.0
728,37.0,8.0,syncorazor,5.0,20.0
729,129.0,8.0,syncorazor,5.0,20.0
730,64.0,8.0,syncorazor,5.0,20.0
731,36.0,8.0,syncorazor,5.0,20.0
732,117.0,8.0,syncorazor,5.0,20.0
733,67.0,8.0,syncorazor,5.0,20.0
734,104.0,8.0,syncorazor,5.0,20.0
735,37.0,8.0,syncorazor,5.0,20.0
736,129.0,8.0,syncorazor,5.0,20.0
737,64.0,8.0,syncorazor,5.0,20.0
738,35.0,8.0,syncorazor,5.0,20.0
739,117.0,8.0,syncorazor,5.0,20.0
740,66.0,8.0,syncorazor,5.0,20.0
741,104.0,8.0,syncorazor,5.0,20.0
742,37.0,8.0,syncorazor,5.0,20.0
743,129.0,8.0,syncorazor,5.0,20.0
744,64.0,8.0,syncorazor,5.0,20.0
745,36.0,8.0,syncorazor,5.0,20.0
746,117.0,8.0,syncorazor,5.0,20.0
747,67.0,8.0,syncorazor,5.0,20.0
748,103.0,8.0,syncorazor,5.0,20.0
749,36.0,8.0,syncorazor,5.0,20.0
750,129.0,8.0,syncorazor,5.0,20.0
751,64.0,8.0,syncorazor,5.0,20.0
752,36.0,8.0,syncorazor,5.0,20.0
753,117.0,8.0,syncorazor,5.0,20.0
754,68.0,8.0,syncorazor,5.0,20.0
755,102.0,8.0,syncorazor,5.0,20.0
756,38.0,8.0,syncorazor,5.0,20.0
757,130.0,8.0,syncorazor,5.0,20.0
758,65.0,8.0,syncorazor,5.0,20.0
759,36.0,8.0,syncorazor,5.0,20.0
760,118.0,8.0,syncorazor,5.0,20.0
761,67.0,8.0,syncorazor,5.0,20.0
762,104.0,8.0,syncorazor,5.0,20.0
763,38.0,8.0,syncorazor,5.0,20.0
764,129.0,8.0,syncorazor,5.0,20.0
765,64.0,8.0,syncorazor,5.0,20.0
766,36.0,8.0,syncorazor,5.0,20.0
767,117.0,8.0,syncorazor,5.0,20.0
768,67.0,8.0,syncorazor,5.0,20.0
769,102.0,8.0,syncorazor,5.0,20.0
770,37.0,8.0,syncorazor,5.0,20.0
771,129.0,8.0,syncorazor,5.0,20.0
772,65.0,8.0,syncorazor,5.0,20.0
773,37.0,8.0,syncorazor,5.0,20.0
774,118.0,8.0,syncorazor,5.0,20.0
775,68.0,8.0,syncorazor,5.0,20.0
776,103.0,8.0,syncorazor,5.0,20.0
777,38.0,8.0,syncorazor,5.0,20.0
778,129.0,8.0,syncorazor,5.0,20.0
779,64.0,8.0,syncorazor,5.0,20.0
780,35.0,8.0,syncorazor,5.0,20.0
781,117.0,8.0,syncorazor,5.0,20.0
782,67.0,8.0,syncorazor,5.0,20.0
783,103.0,8.0,syncorazor,5.0,20.0
784,37.0,8.0,syncorazor,5.0,20.0
785,129.0,8.0,syncorazor,5.0,20.0
786,65.0,8.0,syncorazor,5.0,20.0
787,37.0,8.0,syncorazor,5.0,20.0
788,118.0,8.0,syncorazor,5.0,20.0
789,68.0,8.0,syncorazor,5.0,20.0
790,104.0,8.0,syncorazor,5.0,20.0
791,37.0,8.0,syncorazor,5.0,20.0
792,129.0,8.0,syncorazor,5.0,20.0
793,63.0,8.0,syncorazor,5.0,20.0
794,36.0,8.0,syncorazor,5.0,20.0
795,117.0,8.0,syncorazor,5.0,20.0
796,69.0,8.0,syncorazor,5.0,20.0
797,102.0,8.0,syncorazor,5.0,20.0
798,37.0,8.0,syncorazor,5.0,20.0
799,130.0,8.0,syncorazor,5.0,40.0
800,65.0,8.0,syncorazor,5.0,40.0
801,36.0,8.0,syncorazor,5.0,40.0
802,118.0,8.0,syncorazor,5.0,40.0
803,67.0,8.0,syncorazor,5.0,40.0
804,102.0,8.0,syncorazor,5.0,40.0
805,37.0,8.0,syncorazor,5.0,40.0
806,131.0,8.0,syncorazor,5.0,40.0
807,65.0,8.0,syncorazor,5.0,40.0
808,36.0,8.0,syncorazor,5.0,40.0
809,117.0,8.0,syncorazor,5.0,40.0
810,67.0,8.0,syncorazor,5.0,40.0
811,103.0,8.0,syncorazor,5.0,40.0
812,37.0,8.0,syncorazor,5.0,40.0
813,131.0,8.0,syncorazor,5.0,40.0
814,65.0,8.0,syncorazor,5.0,40.0
815,36.0,8.0,syncorazor,5.0,40.0
816,118.0,8.0,syncorazor,5.0,40.0
817,67.0,8.0,syncorazor,5.0,40.0
818,103.0,8.0,syncorazor,5.0,40.0
819,37.0,8.0,syncorazor,5.0,40.0
820,131.0,8.0,syncorazor,5.0,40.0
821,65.0,8.0,syncorazor,5.0,40.0
822,36.0,8.0,syncorazor,5.0,40.0
823,118.0,8.0,syncorazor,5.0,40.0
824,67.0,8.0,syncorazor,5.0,40.0
825,102.0,8.0,syncorazor,5.0,40.0
826,37.0,8.0,syncorazor,5.0,40.0
827,131.0,8.0,syncorazor,5.0,40.0
828,65.0,8.0,syncorazor,5.0,40.0
829,36.0,8.0,syncorazor,5.0,40.0
830,117.0,8.0,syncorazor,5.0,40.0
831,67.0,8.0,syncorazor,5.0,40.0
832,102.0,8.0,syncorazor,5.0,40.0
833,37.0,8.0,syncorazor,5.0,40.0
834,130.0,8.0,syncorazor,5.0,40.0
835,65.0,8.0,syncorazor,5.0,40.0
836,36.0,8.0,syncorazor,5.0,40.0
837,118.0,8.0,syncorazor,5.0,40.0
838,68.0,8.0,syncorazor,5.0,40.0
839,103.0,8.0,syncorazor,5.0,40.0
840,37.0,8.0,syncorazor,5.0,40.0
841,131.0,8.0,syncorazor,5.0,40.0
842,64.0,8.0,syncorazor,5.0,40.0
843,37.0,8.0,syncorazor,5.0,40.0
844,117.0,8.0,syncorazor,5.0,40.0
845,68.0,8.0,syncorazor,5.0,40.0
846,103.0,8.0,syncorazor,5.0,40.0
847,37.0,8.0,syncorazor,5.0,40.0
848,131.0,8.0,syncorazor,5.0,40.0
849,65.0,8.0,syncorazor,5.0,40.0
850,36.0,8.0,syncorazor,5.0,40.0
851,117.0,8.0,syncorazor,5.0,40.0
852,67.0,8.0,syncorazor,5.0,40.0
853,102.0,8.0,syncorazor,5.0,40.0
854,37.0,8.0,syncorazor,5.0,40.0
855,131.0,8.0,syncorazor,5.0,40.0
856,66.0,8.0,syncorazor,5.0,40.0
857,37.0,8.0,syncorazor,5.0,40.0
858,117.0,8.0,syncorazor,5.0,40.0
859,68.0,8.0,syncorazor,5.0,40.0
860,103.0,8.0,syncorazor,5.0,40.0
861,37.0,8.0,syncorazor,5.0,40.0
862,130.0,8.0,syncorazor,5.0,40.0
863,64.0,8.0,syncorazor,5.0,40.0
864,36.0,8.0,syncorazor,5.0,40.0
865,117.0,8.0,syncorazor,5.0,40.0
866,68.0,8.0,syncorazor,5.0,40.0
867,103.0,8.0,syncorazor,5.0,40.0
868,36.0,8.0,syncorazor,5.0,40.0
869,131.0,8.0,syncorazor,5.0,40.0
870,65.0,8.0,syncorazor,5.0,40.0
871,37.0,8.0,syncorazor,5.0,40.0
872,118.0,8.0,syncorazor,5.0,40.0
873,68.0,8.0,syncorazor,5.0,40.0
874,103.0,8.0,syncorazor,5.0,40.0
875,37.0,8.0,syncorazor,5.0,40.0
876,131.0,8.0,syncorazor,5.0,40.0
877,65.0,8.0,syncorazor,5.0,40.0
878,37.0,8.0,syncorazor,5.0,40.0
879,118.0,8.0,syncorazor,5.0,40.0
880,68.0,8.0,syncorazor,5.0,40.0
881,103.0,8.0,syncorazor,5.0,40.0
882,37.0,8.0,syncorazor,5.0,40.0
883,131.0,8.0,syncorazor,5.0,40.0
884,65.0,8.0,syncorazor,5.0,40.0
885,37.0,8.0,syncorazor,5.0,40.0
886,117.0,8.0,syncorazor,5.0,40.0
887,68.0,8.0,syncorazor,5.0,40.0
888,103.0,8.0,syncorazor,5.0,40.0
889,37.0,8.0,syncorazor,5.0,40.0
890,132.0,8.0,syncorazor,5.0,40.0
891,65.0,8.0,syncorazor,5.0,40.0
892,37.0,8.0,syncorazor,5.0,40.0
893,118.0,8.0,syncorazor,5.0,40.0
894,68.0,8.0,syncorazor,5.0,40.0
895,103.0,8.0,syncorazor,5.0,40.0
896,38.0,8.0,syncorazor,5.0,40.0
897,131.0,8.0,syncorazor,5.0,40.0
898,65.0,8.0,syncorazor,5.0,40.0
899,37.0,8.0,syncorazor,5.0,40.0
900,118.0,8.0,syncorazor,5.0,40.0
901,70.0,8.0,syncorazor,5.0,40.0
902,103.0,8.0,syncorazor,5.0,40.0
903,38.0,8.0,syncorazor,5.0,40.0
904,131.0,8.0,syncorazor,5.0,40.0
905,62.0,8.0,syncorazor,5.0,40.0
906,36.0,8.0,syncorazor,5.0,40.0
907,117.0,8.0,syncorazor,5.0,40.0
908,67.0,8.0,syncorazor,5.0,40.0
909,103.0,8.0,syncorazor,5.0,40.0
910,37.0,8.0,syncorazor,5.0,40.0
911,131.0,8.0,syncorazor,5.0,40.0
912,62.0,8.0,syncorazor,5.0,40.0
913,36.0,8.0,syncorazor,5.0,40.0
914,116.0,8.0,syncorazor,5.0,40.0
915,67.0,8.0,syncorazor,5.0,40.0
916,103.0,8.0,syncorazor,5.0,40.0
917,37.0,8.0,syncorazor,5.0,40.0
918,130.0,8.0,syncorazor,5.0,40.0
919,62.0,8.0,syncorazor,5.0,40.0
920,36.0,8.0,syncorazor,5.0,40.0
921,118.0,8.0,syncorazor,5.0,40.0
922,68.0,8.0,syncorazor,5.0,40.0
923,103.0,8.0,syncorazor,5.0,40.0
924,37.0,8.0,syncorazor,5.0,40.0
925,131.0,8.0,syncorazor,5.0,40.0
926,62.0,8.0,syncorazor,5.0,40.0
927,36.0,8.0,syncorazor,5.0,40.0
928,117.0,8.0,syncorazor,5.0,40.0
929,67.0,8.0,syncorazor,5.0,40.0
930,102.0,8.0,syncorazor,5.0,40.0
931,37.0,8.0,syncorazor,5.0,40.0
932,131.0,8.0,syncorazor,5.0,40.0
933,62.0,8.0,syncorazor,5.0,40.0
934,36.0,8.0,syncorazor,5.0,40.0
935,117.0,8.0,syncorazor,5.0,40.0
936,67.0,8.0,syncorazor,5.0,40.0
937,103.0,8.0,syncorazor,5.0,40.0
938,37.0,8.0,syncorazor,5.0,40.0
939,131.0,8.0,syncorazor,5.0,40.0
940,62.0,8.0,syncorazor,5.0,40.0
941,36.0,8.0,syncorazor,5.0,40.0
942,118.0,8.0,syncorazor,5.0,40.0
943,67.0,8.0,syncorazor,5.0,40.0
944,102.0,8.0,syncorazor,5.0,40.0
945,38.0,8.0,syncorazor,5.0,40.0
946,131.0,8.0,syncorazor,5.0,40.0
947,62.0,8.0,syncorazor,5.0,40.0
948,36.0,8.0,syncorazor,5.0,40.0
949,117.0,8.0,syncorazor,5.0,40.0
950,67.0,8.0,syncorazor,5.0,40.0
951,103.0,8.0,syncorazor,5.0,40.0
952,37.0,8.0,syncorazor,5.0,40.0
953,131.0,8.0,syncorazor,5.0,40.0
954,62.0,8.0,syncorazor,5.0,40.0
955,37.0,8.0,syncorazor,5.0,40.0
956,118.0,8.0,syncorazor,5.0,40.0
957,68.0,8.0,syncorazor,5.0,40.0
958,103.0,8.0,syncorazor,5.0,40.0
959,38.0,8.0,syncorazor,5.0,40.0
960,131.0,8.0,syncorazor,5.0,40.0
961,62.0,8.0,syncorazor,5.0,40.0
962,36.0,8.0,syncorazor,5.0,40.0
963,118.0,8.0,syncorazor,5.0,40.0
964,67.0,8.0,syncorazor,5.0,40.0
965,102.0,8.0,syncorazor,5.0,40.0
966,37.0,8.0,syncorazor,5.0,40.0
967,131.0,8.0,syncorazor,5.0,40.0
968,62.0,8.0,syncorazor,5.0,40.0
969,36.0,8.0,syncorazor,5.0,40.0
970,118.0,8.0,syncorazor,5.0,40.0
971,67.0,8.0,syncorazor,5.0,40.0
972,102.0,8.0,syncorazor,5.0,40.0
973,37.0,8.0,syncorazor,5.0,40.0
974,131.0,8.0,syncorazor,5.0,40.0
975,63.0,8.0,syncorazor,5.0,40.0
976,37.0,8.0,syncorazor,5.0,40.0
977,117.0,8.0,syncorazor,5.0,40.0
978,70.0,8.0,syncorazor,5.0,40.0
979,104.0,8.0,syncorazor,5.0,40.0
980,38.0,8.0,syncorazor,5.0,40.0
981,131.0,8.0,syncorazor,5.0,40.0
982,62.0,8.0,syncorazor,5.0,40.0
983,36.0,8.0,syncorazor,5.0,40.0
984,118.0,8.0,syncorazor,5.0,40.0
985,67.0,8.0,syncorazor,5.0,40.0
986,102.0,8.0,syncorazor,5.0,40.0
987,37.0,8.0,syncorazor,5.0,40.0
988,132.0,8.0,syncorazor,5.0,40.0
989,63.0,8.0,syncorazor,5.0,40.0
990,38.0,8.0,syncorazor,5.0,40.0
991,118.0,8.0,syncorazor,5.0,40.0
992,69.0,8.0,syncorazor,5.0,40.0
993,103.0,8.0,syncorazor,5.0,40.0
994,38.0,8.0,syncorazor,5.0,40.0
995,131.0,8.0,syncorazor,5.0,40.0
996,63.0,8.0,syncorazor,5.0,40.0
997,37.0,8.0,syncorazor,5.0,40.0
998,119.0,8.0,syncorazor,5.0,40.0
999,68.0,8.0,syncorazor,5.0,40.0
1000,103.0,8.0,syncorazor,5.0,40.0
1001,37.0,8.0,syncorazor,5.0,40.0
1002,130.0,8.0,syncorazor,5.0,40.0
1003,61.0,8.0,syncorazor,5.0,40.0
1004,36.0,8.0,syncorazor,5.0,40.0
1005,117.0,8.0,syncorazor,5.0,40.0
1006,70.0,8.0,syncorazor,5.0,40.0
1007,103.0,8.0,syncorazor,5.0,40.0
1008,37.0,8.0,syncorazor,5.0,40.0
1009,129.0,8.0,syncorazor,5.0,60.0
1010,61.0,8.0,syncorazor,5.0,60.0
1011,36.0,8.0,syncorazor,5.0,60.0
1012,116.0,8.0,syncorazor,5.0,60.0
1013,68.0,8.0,syncorazor,5.0,60.0
1014,103.0,8.0,syncorazor,5.0,60.0
1015,37.0,8.0,syncorazor,5.0,60.0
1016,131.0,8.0,syncorazor,5.0,60.0
1017,63.0,8.0,syncorazor,5.0,60.0
1018,37.0,8.0,syncorazor,5.0,60.0
1019,115.0,8.0,syncorazor,5.0,60.0
1020,68.0,8.0,syncorazor,5.0,60.0
1021,104.0,8.0,syncorazor,5.0,60.0
1022,36.0,8.0,syncorazor,5.0,60.0
1023,129.0,8.0,syncorazor,5.0,60.0
1024,62.0,8.0,syncorazor,5.0,60.0
1025,37.0,8.0,syncorazor,5.0,60.0
1026,115.0,8.0,syncorazor,5.0,60.0
1027,68.0,8.0,syncorazor,5.0,60.0
1028,104.0,8.0,syncorazor,5.0,60.0
1029,37.0,8.0,syncorazor,5.0,60.0
1030,132.0,8.0,syncorazor,5.0,60.0
1031,62.0,8.0,syncorazor,5.0,60.0
1032,36.0,8.0,syncorazor,5.0,60.0
1033,117.0,8.0,syncorazor,5.0,60.0
1034,67.0,8.0,syncorazor,5.0,60.0
1035,105.0,8.0,syncorazor,5.0,60.0
1036,38.0,8.0,syncorazor,5.0,60.0
1037,131.0,8.0,syncorazor,5.0,60.0
1038,62.0,8.0,syncorazor,5.0,60.0
1039,36.0,8.0,syncorazor,5.0,60.0
1040,115.0,8.0,syncorazor,5.0,60.0
1041,67.0,8.0,syncorazor,5.0,60.0
1042,104.0,8.0,syncorazor,5.0,60.0
1043,36.0,8.0,syncorazor,5.0,60.0
1044,131.0,8.0,syncorazor,5.0,60.0
1045,60.0,8.0,syncorazor,5.0,60.0
1046,37.0,8.0,syncorazor,5.0,60.0
1047,115.0,8.0,syncorazor,5.0,60.0
1048,68.0,8.0,syncorazor,5.0,60.0
1049,104.0,8.0,syncorazor,5.0,60.0
1050,38.0,8.0,syncorazor,5.0,60.0
1051,131.0,8.0,syncorazor,5.0,60.0
1052,61.0,8.0,syncorazor,5.0,60.0
1053,35.0,8.0,syncorazor,5.0,60.0
1054,116.0,8.0,syncorazor,5.0,60.0
1055,66.0,8.0,syncorazor,5.0,60.0
1056,104.0,8.0,syncorazor,5.0,60.0
1057,38.0,8.0,syncorazor,5.0,60.0
1058,131.0,8.0,syncorazor,5.0,60.0
1059,62.0,8.0,syncorazor,5.0,60.0
1060,35.0,8.0,syncorazor,5.0,60.0
1061,117.0,8.0,syncorazor,5.0,60.0
1062,66.0,8.0,syncorazor,5.0,60.0
1063,104.0,8.0,syncorazor,5.0,60.0
1064,38.0,8.0,syncorazor,5.0,60.0
1065,129.0,8.0,syncorazor,5.0,60.0
1066,61.0,8.0,syncorazor,5.0,60.0
1067,37.0,8.0,syncorazor,5.0,60.0
1068,116.0,8.0,syncorazor,5.0,60.0
1069,68.0,8.0,syncorazor,5.0,60.0
1070,104.0,8.0,syncorazor,5.0,60.0
1071,38.0,8.0,syncorazor,5.0,60.0
1072,131.0,8.0,syncorazor,5.0,60.0
1073,61.0,8.0,syncorazor,5.0,60.0
1074,37.0,8.0,syncorazor,5.0,60.0
1075,117.0,8.0,syncorazor,5.0,60.0
1076,68.0,8.0,syncorazor,5.0,60.0
1077,103.0,8.0,syncorazor,5.0,60.0
1078,38.0,8.0,syncorazor,5.0,60.0
1079,132.0,8.0,syncorazor,5.0,60.0
1080,62.0,8.0,syncorazor,5.0,60.0
1081,36.0,8.0,syncorazor,5.0,60.0
1082,117.0,8.0,syncorazor,5.0,60.0
1083,67.0,8.0,syncorazor,5.0,60.0
1084,105.0,8.0,syncorazor,5.0,60.0
1085,38.0,8.0,syncorazor,5.0,60.0
1086,130.0,8.0,syncorazor,5.0,60.0
1087,60.0,8.0,syncorazor,5.0,60.0
1088,36.0,8.0,syncorazor,5.0,60.0
1089,115.0,8.0,syncorazor,5.0,60.0
1090,67.0,8.0,syncorazor,5.0,60.0
1091,104.0,8.0,syncorazor,5.0,60.0
1092,37.0,8.0,syncorazor,5.0,60.0
1093,131.0,8.0,syncorazor,5.0,60.0
1094,61.0,8.0,syncorazor,5.0,60.0
1095,37.0,8.0,syncorazor,5.0,60.0
1096,117.0,8.0,syncorazor,5.0,60.0
1097,68.0,8.0,syncorazor,5.0,60.0
1098,104.0,8.0,syncorazor,5.0,60.0
1099,38.0,8.0,syncorazor,5.0,60.0
1100,132.0,8.0,syncorazor,5.0,60.0
1101,62.0,8.0,syncorazor,5.0,60.0
1102,36.0,8.0,syncorazor,5.0,60.0
1103,117.0,8.0,syncorazor,5.0,60.0
1104,67.0,8.0,syncorazor,5.0,60.0
1105,103.0,8.0,syncorazor,5.0,60.0
1106,39.0,8.0,syncorazor,5.0,60.0
1107,135.0,8.0,syncorazor,5.0,60.0
1108,66.0,8.0,syncorazor,5.0,60.0
1109,40.0,8.0,syncorazor,5.0,60.0
1110,121.0,8.0,syncorazor,5.0,60.0
1111,76.0,8.0,syncorazor,5.0,60.0
1112,108.0,8.0,syncorazor,5.0,60.0
1113,41.0,8.0,syncorazor,5.0,60.0
1114,129.0,8.0,syncorazor,5.0,60.0
1115,60.0,8.0,syncorazor,5.0,60.0
1116,35.0,8.0,syncorazor,5.0,60.0
1117,115.0,8.0,syncorazor,5.0,60.0
1118,66.0,8.0,syncorazor,5.0,60.0
1119,102.0,8.0,syncorazor,5.0,60.0
1120,35.0,8.0,syncorazor,5.0,60.0
1121,129.0,8.0,syncorazor,5.0,60.0
1122,62.0,8.0,syncorazor,5.0,60.0
1123,37.0,8.0,syncorazor,5.0,60.0
1124,116.0,8.0,syncorazor,5.0,60.0
1125,68.0,8.0,syncorazor,5.0,60.0
1126,104.0,8.0,syncorazor,5.0,60.0
1127,38.0,8.0,syncorazor,5.0,60.0
1128,130.0,8.0,syncorazor,5.0,60.0
1129,62.0,8.0,syncorazor,5.0,60.0
1130,36.0,8.0,syncorazor,5.0,60.0
1131,117.0,8.0,syncorazor,5.0,60.0
1132,67.0,8.0,syncorazor,5.0,60.0
1133,105.0,8.0,syncorazor,5.0,60.0
1134,38.0,8.0,syncorazor,5.0,60.0
1135,132.0,8.0,syncorazor,5.0,60.0
1136,63.0,8.0,syncorazor,5.0,60.0
1137,37.0,8.0,syncorazor,5.0,60.0
1138,118.0,8.0,syncorazor,5.0,60.0
1139,69.0,8.0,syncorazor,5.0,60.0
1140,106.0,8.0,syncorazor,5.0,60.0
1141,39.0,8.0,syncorazor,5.0,60.0
1142,131.0,8.0,syncorazor,5.0,60.0
1143,62.0,8.0,syncorazor,5.0,60.0
1144,35.0,8.0,syncorazor,5.0,60.0
1145,117.0,8.0,syncorazor,5.0,60.0
1146,66.0,8.0,syncorazor,5.0,60.0
1147,103.0,8.0,syncorazor,5.0,60.0
1148,38.0,8.0,syncorazor,5.0,60.0
1149,131.0,8.0,syncorazor,5.0,60.0
1150,62.0,8.0,syncorazor,5.0,60.0
1151,37.0,8.0,syncorazor,5.0,60.0
1152,115.0,8.0,syncorazor,5.0,60.0
